oigan,2
olvida,2
olvidar,2
olvide,2
ondaa,2
ondaaaaaaa,2
ondiiiii,2
opciones,2
opino,2
orden,2
organigrama,2
organizador,2
original,2
oyee,2
p,2
paaa,2
padres,2
padrinoooo,2
pagina,2
pague,2
pal,2
palabra,2
pana,2
parada,2
parate,2
pareció,2
parque,2
parábola,2
parámetro,2
pasados,2
pasan,2
pasarla,2
pasarlo,2
pasivo,2
pasos,2
pastel,2
pdfs,2
pedi,2
peeeeeeeeeeero,2
peeero,2
pegar,2
pena,2
pendientes,2
pensaba,2
pepe,2
periodo,2
perra,2
perspectiva,2
pesa,2
pesadito,2
php,2
pi,2
piden,2
piedad,2
piensas,2
piernas,2
pizza,2
plantilla,2
playera,2
plazo,2
podido,2
podrias,2
podrá,2
podrás,2
pollo,2
pollos,2
ponemos,2
pongas,2
ponle,2
ponte,2
porfaaaa,2
posho,2
posible,2
posiblemente,2
practica,2
preguntando,2
preguntota,2
preparado,2
presentar,2
presentas,2
prestes,2
probando,2
problem,2
productos,2
progra,2
programación,2
promedio,2
pronóstico,2
propedeutico,2
prototipo,2
prpfe,2
puertas,2
puros,2
pusiste,2
puteado,2
puto,2
python,2
pzas,2
qhhh,2
qpd,2
quedaste,2
quedes,2
queremos,2
querían,2
querías,2
quienes,2
quiera,2
quitado,2
quizo,2
radio,2
rama,2
reacción,2
realizar,2
realizó,2
rebanó,2
rechazó,2
recomendación,2
recomendaron,2
recta,2
recuerde,2
redactado,2
referencia,2
refiero,2
regaño,2
relaciones,2
relax,2
repartimos,2
repertorio,2
retirar,2
retrasado,2
retroalimentación,2
revisada,2
revisando,2
revisar,2
rey,2
reír,2
rifo,2
rifó,2
rollo,2
ruta,2
rápida,2
sabido,2
sacado,2
saludo,2
saludé,2
santa,2
saque,2
saqué,2
sauuuuul,2
seguros,2
sensor,2
sentir,2
serian,2
serie,2
serán,2
shock,2
siendo,2
sientes,2
siga,2
siguientes,2
similar,2
simooon,2
simulacro,2
sistema,2
sitio,2
sobrando,2
social,2
sofía,2
solamente,2
solicitud,2
solos,2
sonrisa,2
ss,2
sube,2
subiste,2
sueldo,2
suficiente,2
sufrir,2
sumamos,2
supo,2
surtir,2
tablas,2
talla,2
tamaño,2
tardado,2
tardaré,2
tardó,2
tata,2
taxi,2
team,2
tecnicamente,2
tecnologico,2
tendras,2
tenerlo,2
tengamos,2
tengan,2
tepa,2
tepojaco,2
terapia,2
termina,2
termine,2
termino,2
this,2
time,2
tiooo,2
tir,2
tira,2
tirar,2
tmb,2
tocado,2
todoooo,2
tomas,2
tome,2
topo,2
tose,2
tostadas,2
toy,2
tqm,2
tranqui,2
transformación,2
tratar,2
tren,2
trámite,2
tt,2
técnico,2
tíos,2
u,2
ufc,2
uffas,2
uffffas,2
ultima,2
unam,2
update,2
urgen,2
usemos,2
usé,2
uuuu,2
uyy,2
vaa,2
vaaaaaaaa,2
vaaaaaaaaaaa,2
vaaaaaaaaaaaa,2
vaaaaaaaaaaaaaa,2
variables,2
varias,2
vavav,2
vavavav,2
vavvaa,2
vavvava,2
vavvavava,2
veeeeeerde,2
vender,2
vendes,2
vendrán,2
venían,2
verguitas,2
vergüenza,2
verrrga,2
veré,2
viaje,2
vienen,2
vista,2
viviendo,2
voca,2
volvimos,2
vomitar,2
vuelves,2
wachoo,2
wer,2
weyes,2
whats,2
xbox,2
xddddd,2
x²,2
yael,2
yyyyyyy,2
zapatos,2
zone,2
éramos,2
últimos,2
🎈,2
🐶,2
💤,2
😌,2
😘,2
😲,2
😶,2
🤩,2
00,1
09000001035598365,1
1.20,1
1.42,1
1.51,1
1.70,1
10.82,1
1000,1
10000,1
100000,1
10412830143,1
120,1
1234,1
150,1
1500,1
160,1
1600,1
1750,1
180,1
185,1
2018,1
2018087921,1
2021,1
2021630099,1
21,1
2142,1
240,1
26,1
3.4,1
300,1
30000,1
310,1
3132,1
32,1
33,1
34338,1
360,1
4.1,1
4.3,1
4.5,1
4152,1
4169160485997234,1
420,1
49,1
5.1,1
5.4,1
5000,1
500000,1
5196,1
52,1
5215516480991,1
5215544616640,1
5215554625840,1
5215561751791,1
5579100245003494,1
5587256129,1
5588787715,1
59,1
6.85,1
60,1
6181,1
6470,1
79,1
80,1
83,1
85995,1
9068,1
907,1
936,1
9368,1
950,1
9606,1
_4,1
aaaaa,1
aaaaaaa,1
aaaaaaaa,1
aaaaaaaaa,1
aaaaaaahhhhhhhh,1
aalaaaaaa,1
abajo,1
abandonados,1
abandonaste,1
abasto,1
abdielvalenzuelasoto02,1
abierta,1
abiertamente,1
abierto,1
abra,1
abras,1
abre,1
abrele,1
abrirlo,1
abriste,1
abriéndose,1
abrió,1
absolutamente,1
absoluto,1
abu,1
abue,1
abuelita,1
acababa,1
acabado,1
acabando,1
acabaron,1
acabará,1
acabaste,1
acaben,1
acabooo,1
academia,1
acapulcazo,1
account,1
aceite,1
acekto,1
aceleracion,1
aceptarla,1
acepte,1
acepto,1
aciertos,1
aclar,1
aclarar,1
aclaras,1
acolchado,1
acomoda,1
acomodarlas,1
acompañarme,1
acompletamos,1
acordaba,1
acordado,1
acordar,1
acordarte,1
acostadito,1
acostar,1
acostarte,1
acostumbrado,1
activada,1
actividades,1
activo,1
activó,1
acto,1
actuado,1
actualizacion,1
actualización,1
actualizado,1
actualizó,1
actuaría,1
acuerdate,1
acústica,1
adc,1
adecuaba,1
adelantado,1
adelantados,1
adelantar,1
adelantaron,1
adelantarse,1
además,1
admin,1
administración,1
administrativo,1
admiro,1
admisión,1
adobe,1
adrenalina,1
adrian,1
advertencias,1
afectan,1
afuerita,1
agarrando,1
agarraron,1
agarras,1
agarre,1
agarro,1
agarré,1
agendados,1
agghhhhhhhhhhh,1
ago,1
agosto,1
agotada,1
agradaste,1
agradeceria,1
agradeces,1
agradezco,1
agraviosa,1
agregando,1
agregar,1
agregaste,1
agripado,1
aguacados,1
aguanta,1
aguante,1
agusticidad,1
agusto,1
agustín,1
ahhhahhhhahhh,1
ahhhhhh,1
ahhhhhhh,1
ahhhhhhhh,1
ahijado,1
ahogó,1
ahorramos,1
ahorras,1
ahoy,1
ahuevh,1
ahuevho,1
ahuevoo,1
ai,1
aiudaaaaa,1
ajax,1
ala,1
alaa,1
alaaaaaaaaaaaaa,1
alaaaan,1
alaaaaq,1
alabestia,1
aladito,1
alargó,1
alarma,1
alarmas,1
alasaa,1
albañil,1
alberto,1
alboroto,1
alcance,1
alcanza,1
alcanzarias,1
alcanzaron,1
alcanzo,1
alcohol,1
alcohólico,1
alcohólicos,1
alejandro,1
alejarme,1
aleje,1
alejé,1
alerta,1
alertas,1
alex,1
alexa,1
alfaro,1
algoritmmos,1
algoritmos,1
alguito,1
alguno,1
alias,1
alimentos,1
alla,1
alma,1
alocó,1
aloooooo,1
aloque,1
alrato,1
alumno,1
alze,1
amaaaaaaa,1
amanece,1
amanecer,1
amantes,1
amarillo,1
amateur,1
amenaza,1
amenazando,1
amenazarne,1
amenazarían,1
amigas,1
amistad,1
amontone,1
ampermetro,1
américa,1
ana,1
analizando,1
andaaaaaas,1
ande,1
andes,1
andres,1
andrew,1
android,1
andubo,1
anduve,1
anexado,1
anexes,1
anexé,1
anillo,1
anillos,1
anonadado,1
anoten,1
anteriores,1
antidoping,1
antiguo,1
antivirus,1
antojes,1
anuel,1
anular,1
anuló,1
anónimo,1
apaaaaaaaaaa,1
apaaaaaaaaaaaa,1
apaga,1
apagar,1
apagué,1
aparecen,1
aparecido,1
apareciendo,1
aparecieron,1
apareció,1
aparezca,1
apartame,1
apellidos,1
api,1
aplastes,1
aplicate,1
aplique,1
aportaciones,1
aportar,1
aportas,1
aporto,1
apoyan,1
apoyando,1
apoyas,1
apoyaste,1
apoyándonos,1
applets,1
aprendan,1
aprenden,1
aprendes,1
aprendi,1
aprendiendo,1
aprendimos,1
aprendí,1
aprovechando,1
aproximadamente,1
apto,1
apuntado,1
apunte,1
apuntes,1
apura,1
apurate,1
apure,1
apóyala,1
apúrate,1
aquellas,1
araaaanza,1
aranzaaa,1
aranzaaaa,1
arco,1
are,1
aretes,1
ariel,1
armadura,1
armando,1
armó,1
arqueé,1
arrastrisa,1
arreglando,1
arregle,1
arrepentí,1
arrepiento,1
arroz,1
as,1
asaltantes,1
asalten,1
asaltos,1
ases,1
asesoran,1
asistí,1
asuntillos,1
asunto,1
asuntos,1
atenderte,1
atienda,1
atorados,1
atrasada,1
atrasados,1
atravesó,1
atraviesan,1
atrevió,1
atropellan,1
atún,1
auditorio,1
auditorías,1
aumentada,1
aurre,1
aurrerá,1
avances,1
avanzado,1
avanzando,1
avanzar,1
avena,1
avenida,1
aviento,1
avisado,1
avisame,1
avisando,1
avisara,1
avisarles,1
avisé,1
avísame,1
awa,1
awanta,1
awita,1
awwwwwww,1
axel,1
axioma,1
ayudando,1
ayudarle,1
ayudó,1
azote,1
azotea,1
azotes,1
azucar,1
azulitos,1
azúl,1
aáaaaaa,1
añadi,1
añadiendo,1
añadieron,1
añadir,1
añadiremos,1
añoooooo,1
bababa,1
babay,1
babjohh,1
babo,1
badon,1
bailan,1
bailar,1
bajaaaa,1
bajale,1
bajas,1
bajate,1
bajó,1
balance,1
balazos,1
balconeaste,1
balneario,1
balu,1
bananas,1
bancaria,1
bancarias,1
bandamax,1
bank,1
banquita,1
barney,1
barridas,1
basa,1
batiz,1
batman,1
bazel,1
bañando,1
bañe,1
bañito,1
bdo,1
be,1
bebidas,1
beca,1
becas,1
beibi,1
bel,1
ben,1
bendiciones,1
bendición,1
benito,1
beo,1
bermudas,1
besito,1
bestiaaaa,1
bestiaaaaa,1
bestiaaaaaa,1
bestiales,1
biblia,1
bicampeones,1
bieb,1
bienes,1
bienvenido,1
big,1
biker,1
billar,1
billarsin,1
bloqueame,1
bloqueando,1
bloquear,1
bloquearlos,1
bloquearme,1
bloqueas,1
bloqueo,1
bloques,1
blowjober,1
blue,1
bo,1
boceto,1
bocina,1
bold,1
bolishos,1
bolsa,1
bordes,1
borracho,1
borrador,1
borrarlos,1
borraste,1
borres,1
borro,1
borré,1
botanas,1
botas,1
botón,1
boxer,1
brain,1
brandon,1
brasileña,1
brasileño,1
brazalete,1
brazito,1
brindarme,1
broj,1
broma,1
broooooooo,1
brooooooooooooooo,1
broudis,1
brouuuu,1
brouuuuuu,1
brrroooo,1
brócoli,1
buenoemm,1
buey,1
buffet,1
bullying,1
bultos,1
burguer,1
burla,1
burra,1
buscaré,1
buscas,1
busqueda,1
busques,1
básico,1
básquet,1
béisbol,1
bélicas,1
c1,1
c2,1
caballero,1
caballeros,1
cabe,1
caber,1
cables,1
cabrona,1
cacha,1
cachorro,1
cadena,1
cae,1
caerle,1
caga,1
cagando,1
cajeros,1
calcetas,1
calculemos,1
calidad,1
calificar,1
calificó,1
call,1
callateeeeeeee,1
callendo,1
calles,1
calmada,1
calmado,1
calor,1
calzones,1
cambiado,1
cambiarme,1
cambiaste,1
cambie,1
cambios,1
caminaba,1
camiones,1
camisa,1
campechana,1
campo,1
camuflajear,1
cancelado,1
cancelar,1
cancelo,1
cancha,1
canelo,1
cansadon,1
canta,1
cante,1
cantón,1
caos,1
capitán,1
capítulo,1
caracterizo,1
carajo,1
carga,1
cargador,1
cargando,1
caritas,1
carlitos,1
carlos,1
carnaaaaaaal,1
carnaaaaal,1
carnala,1
carnalito,1
carpeta,1
carreritas,1
carácter,1
casas,1
caseta,1
casitas,1
castigada,1
causas,1
cbtis,1
cecytem,1
cejas,1
celebran,1
celebrar,1
cenar,1
centrales,1
centro,1
cepillo,1
cercano,1
cerco,1
cerd,1
cerebros,1
ceremonia,1
cerquita,1
cerraría,1
chaaaaaa,1
chaaaaaaaaaaaaa,1
chaaaaaaaalesnt,1
chaaaale,1
chalee,1
chales,1
chalesent,1
chalesota,1
chalma,1
chalmita,1
chamarras,1
chambeando,1
chapulinearon,1
chapulines,1
charles,1
charras,1
chas,1
chats,1
chavo,1
checadita,1
checala,1
checamos,1
checandolo,1
checaramos,1
checarla,1
checarlo,1
checarme,1
checho,1
cheesecake,1
chente,1
chequen,1
chequenlo,1
chequé,1
cheto,1
chiaaaa,1
chiaaaaaa,1
chica,1
chicharrón,1
chicos,1
chidoooo,1
chifa,1
children,1
chillona,1
chincando,1
chingarle,1
chingoneria,1
chivas,1
choca,1
chow,1
christian,1
chucho,1
chula,1
chuletita,1
chulos,1
chécalo,1
cic,1
cicla,1
ciento,1
científicamente,1
cierra,1
cierrame,1
cierran,1
cierre,1
cierren,1
cilantro,1
cimentarlo,1
circuito,1
cisco,1
citale,1
cituacio,1
ck,1
clabe,1
clasecilla,1
clasificando,1
clasificar,1
clasificaremos,1
clic,1
cloralets,1
cm13,1
cm7,1
cobran,1
cobrarle,1
coca,1
cocido,1
cocinando,1
cocinar,1
cocino,1
codificacion,1
coincidiendo,1
cola,1
coladito,1
colegiatura,1
colgado,1
color,1
colores,1
combinación,1
come,1
comentarlo,1
comentaron,1
comentas,1
comenten,1
comenté,1
comidita,1
comienzo,1
comimos,1
comodo,1
compaa,1
compad,1
compadre,1
comparación,1
comparado,1
comparar,1
compare,1
comparten,1
compartiendo,1
compartimientos,1
compartirlo,1
compatible,1
compañwro,1
compañía,1
competir,1
compillas,1
complejas,1
complejo,1
completos,1
complica,1
complicada,1
complicando,1
complicó,1
comporto,1
comprarle,1
comprarlo,1
comprarás,1
comprenda,1
comprendas,1
comprendes,1
compres,1
comprimidos,1
comprobados,1
comprobantes,1
comprobar,1
compromiso,1
compromisos,1
comprueba,1
compré,1
computacional,1
computacionales,1
compártelo,1
comunicado,1
comunicando,1
comunique,1
comunícate,1
comí,1
común,1
conalep,1
concentrate,1
concentro,1
conceptual,1
concha,1
conciencia,1
concluye,1
concuerda,1
conecta,1
conectaba,1
conectarme,1
conectores,1
conexión,1
confiados,1
configuracion,1
confirma,1
confirmado,1
confirmarte,1
confirmen,1
confirmó,1
confundi,1
confíe,1
confíes,1
confío,1
conmiserarse,1
conoce,1
conocer,1
conociera,1
conocieron,1
conozca,1
conozco,1
conquistar,1
consegui,1
conseguiría,1
conseguía,1
consejos,1
considera,1
consideración,1
considerando,1
consideraría,1
considero,1
consigas,1
consigo,1
consulte,1
consíguelo,1
contaba,1
contactos,1
contactó,1
contado,1
contador,1
contaron,1
contento,1
contestaba,1
contestación,1
contestado,1
contestamos,1
contestarás,1
contestas,1
conteste,1
contestes,1
contesté,1
contexto,1
contra,1
contratan,1
controla,1
conté,1
convencerla,1
conveniente,1
conviene,1
convincentes,1
convirtiendo,1
coordenadas,1
coordinaste,1
coordine,1
copié,1
coraje,1
corona,1
coroné,1
corregida,1
corregir,1
correr,1
corres,1
correspondencia,1
corridos,1
corriente,1
corrija,1
corrimos,1
cortarlo,1
cortaron,1
corté,1
cosilla,1
costaba,1
costado,1
costados,1
costó,1
cotas,1
crazy,1
cre,1
creador,1
creados,1
crear,1
create,1
credito,1
creeme,1
creemos,1
creer,1
creerle,1
crei,1
creí,1
cringe,1
crisis,1
critico,1
crudo,1
cruz,1
cruza,1
cruzar,1
cruzaron,1
css,1
csv,1
cuadra,1
cuadrado,1
cuadrara,1
cuantos,1
cuarto,1
cuartos,1
cuatrapeo,1
cuautitlán,1
cubeta,1
cubetas,1
cubierto,1
cubrimos,1
cucharada,1
cuelga,1
cuesta,1
cueva,1
cuevana,1
cuida,1
cuidando,1
cuidar,1
culera,1
culeritos,1
culey,1
culiacán,1
culpa,1
culpable,1
cumplan,1
cumpliendo,1
cumplieras,1
cumplimos,1
cumplía,1
cuotas,1
cupos,1
curando,1
cursillo,1
cursos,1
cuándo,1
cuídala,1
cuñis,1
cynthia,1
cálmate,1
césar,1
códigos,1
cómodo,1
dales,1
daliooo,1
dama,1
dane,1
daneli,1
dani,1
darmelos,1
darse,1
darte,1
darán,1
dato,1
dañemos,1
daño,1
dea,1
deber,1
deberes,1
deberíamos,1
deberías,1
debia,1
debiendo,1
debí,1
debíamos,1
debían,1
decepción,1
decia,1
decidi,1
decidieras,1
decidieron,1
decimos,1
decirle,1
declarar,1
decírmelo,1
dedicado,1
dedicados,1
dedicaría,1
dedico,1
dedique,1
defectuosas,1
defensas,1
defensor,1
definición,1
definir,1
dejaba,1
dejalo,1
dejare,1
dejarle,1
dejas,1
dejastes,1
delfino,1
dem,1
demandar,1
demasiadas,1
demora,1
demostración,1
denaja,1
denme,1
departamento,1
dependencia,1
depocita,1
depocotrs,1
depositarme,1
depositaron,1
depositaré,1
deposito,1
depresión,1
deprimido,1
deprimirme,1
derivada,1
derrota,1
desactivan,1
desamor,1
desapareció,1
desarrollando,1
desastre,1
desatar,1
desayunado,1
desayunando,1
desayunar,1
desayuné,1
desbalanceo,1
descansaron,1
descansas,1
descargarla,1
descargarlo,1
descargo,1
descargue,1
desconcertado,1
desconecta,1
desconectado,1
desconectarla,1
desconfirmo,1
descontrol,1
descuento,1
desea,1
desearte,1
deseas,1
desee,1
deseo,1
desilusione,1
desinflamo,1
desinstalar,1
desmayados,1
desorden,1
despedida,1
despedirme,1
despejar,1
desperdido,1
despierto,1
despistada,1
desplaza,1
desprecia,1
destino,1
destroza,1
destruiste,1
desvelada,1
desvelé,1
detalle,1
determinar,1
detiene,1
devastado,1
dhcp,1
diaaaaas,1
diagramas,1
diapositiva,1
diarias,1
diarios,1
diceselo,1
dicha,1
dichoooo,1
dichos,1
diciéndote,1
dickisa,1
dicscula,1
dientes,1
diferente,1
differencial,1
dificultando,1
difíciles,1
digaaaa,1
digame,1
digos,1
dijoen,1
dileeee,1
diles,1
dimee,1
dimensionan,1
dinamica,1
dinerito,1
diria,1
dirían,1
dirías,1
disciplina,1
discreción,1
discurso,1
discusión,1
discúlpame,1
diseñador,1
disfruta,1
disfrutando,1
disfrute,1
disfrútala,1
disgusta,1
dislexia,1
disolución,1
dispare,1
disparos,1
dispoble,1
disposición,1
dispositivo,1
distingo,1
distingue,1
distinguía,1
distintas,1
distribuir,1
divergente,1
dividimos,1
dividir,1
divierte,1
divina,1
divisor,1
diviértete,1
divorciar,1
dns,1
do,1
doc,1
doctor,1
dolares,1
dolor,1
dolores,1
domicilio,1
don,1
dormirla,1
dormirme,1
dormí,1
doxear,1
driver,1
drivers,1
dros,1
dudar,1
dudas,1
dudaste,1
dudes,1
duelen,1
duermas,1
duranguense,1
durante,1
dure,1
duren,1
durmió,1
duty,1
dártelo,1
déficit,1
déjame,1
díaaaas,1
dígito,1
dígitos,1
eahhh,1
eats,1
ebtregadera,1
echa,1
echale,1
echarte,1
echese,1
echándole,1
ecomicamrnte,1
económica,1
económico,1
edad,1
edgar,1
edificio,1
editar,1
edmodo,1
edomex,1
eeeey,1
eeww,1
efectivamente,1
efectos,1
efesota,1
egresos,1
ej,1
ejecutable,1
elaborar,1
elasticidad,1
elector,1
electra,1
electronica,1
elegancia,1
elegir,1
elegira,1
elevado,1
elevar,1
eliges,1
elije,1
eliminar,1
eliminaron,1
elimino,1
eliminó,1
elote,1
embarcar,1
embolsada,1
emergencia,1
emocionado,1
emociones,1
empató,1
empecemos,1
empecé,1
empezado,1
empezamos,1
empezaron,1
empezaré,1
empiezan,1
empleados,1
empresa,1
enamorado,1
encanta,1
encargados,1
encargarte,1
encargará,1
encargó,1
encerrada,1
encontrabamos,1
encontre,1
encontró,1
encuentres,1
endeudamiento,1
enemigo,1
enfermera,1
enfermero,1
enfermería,1
enfocando,1
enfrentaba,1
engañaste,1
enloqueció,1
enojada,1
enojado,1
enoje,1
enorme,1
enos,1
enp,1
ensayo,1
enseña,1
enseñan,1
enseñanza,1
enseñaron,1
enseñará,1
enseñaría,1
enteramos,1
enteran,1
enteres,1
enteros,1
enterrado,1
enteró,1
entiendas,1
entiendes,1
entiéndelo,1
entoneces,1
entran,1
entrando,1
entraría,1
entrarías,1
entraste,1
entregada,1
entregando,1
entregaron,1
entregaré,1
entregaría,1
entregaríamos,1
entregues,1
entrenandola,1
entrenos,1
entres,1
entrevista,1
entró,1
enunciados,1
enviale,1
enviarían,1
enviaste,1
envio,1
envía,1
envíar,1
envíos,1
equide,1
equipp,1
equis,1
equisdeeee,1
equivocado,1
equivocaron,1
equivocate,1
equivoco,1
equivocó,1
erick,1
ericka,1
eriiiivbertoo,1
ernest,1
esca,1
escaneo,1
escaparte,1
escasos,1
escena,1
escoger,1
escogiendo,1
escogiendolos,1
esconder,1
escondidas,1
escribe,1
escribiendo,1
escribirte,1
escribo,1
escribí,1
escrita,1
escrito,1
escrituras,1
escuchan,1
escuchando,1
escuchar,1
escucharla,1
escucharlas,1
escucharía,1
escuchaste,1
escándalo,1
esen,1
esfuersate,1
esguince,1
esime,1
esooooo,1
esoooooo,1
espacio,1
espació,1
espantados,1
espantando,1
espantó,1
especial,1
especiales,1
especialistas,1
esperabamos,1
esperanza,1
esperara,1
esperarse,1
esperenme,1
esperándolo,1
esperé,1
espió,1
espn,1
esposa,1
esposo,1
esquimera,1
estaaaaaa,1
estaan,1
estacionamiento,1
estaciones,1
estafa,1
estafas,1
estaga,1
estandar,1
estari,1
estaria,1
estará,1
estarán,1
estarían,1
estemos,1
esteren,1
esteticos,1
estigma,1
estilo,1
estoooo,1
estrangulación,1
estrenar,1
estresas,1
estrese,1
estructura,1
estrés,1
estubo,1
estudiambre,1
estudio,1
estudié,1
estuvimos,1
estándar,1
estáticas,1
estén,1
estóy,1
estúpido,1
etiquetó,1
eu,1
evadimos,1
evaluación,1
evaluar,1
evidencia,1
exacta,1
exactos,1
exagerado,1
exameb,1
excusas,1
existencial,1
existenciales,1
exitoso,1
experiencias,1
explican,1
explicando,1
explico,1
expliquemos,1
explícitamente,1
expondraj,1
exponer,1
expres,1
extendida,1
extendió,1
extensa,1
extensos,1
extorsionador,1
extorsionando,1
extorsión,1
extracurricular,1
extras,1
extrañaba,1
extrañana,1
extremo,1
ey,1
fab,1
fachera,1
facil,1
fack,1
fallo,1
falló,1
faltaba,1
faltaban,1
faltar,1
faltaria,1
faltarían,1
falten,1
famosísimo,1
farsa,1
fas,1
favoooooor,1
favorito,1
fea,1
fedex,1
felices,1
felicitar,1
felíz,1
femenil,1
fer,1
fideos,1
fiestas,1
fiiiin,1
fiiin,1
finde,1
fine,1
fines,1
fino,1
flecha,1
flojito,1
flojona,1
florecillas,1
flujo,1
fms,1
foco,1
folleto,1
fondo,1
forja,1
formalidad,1
formalizar,1
forman,1
formar,1
formula,1
foro,1
fortaleza,1
fotografía,1
francia,1
francisco,1
franco,1
free,1
freestyle,1
frente,1
frenética,1
frenético,1
fresh,1
freskiboy,1
fresquito,1
frida,1
friday,1
frijoles,1
from,1
fs,1
fueeerzas,1
fuego,1
fuertes,1
fuertesillo,1
fuertesito,1
fuerteson,1
funar,1
funcionamiento,1
funcionario,1
fundamentos,1
funeral,1
fvck,1
férula,1
fíjate,1
física,1
fórmula,1
g,1
g3,1
galletas,1
gallina,1
gallos,1
galón,1
ganado,1
ganar,1
ganará,1
gane,1
ganes,1
garganta,1
garra,1
gas,1
gastar,1
gatito,1
gato,1
generación,1
generala,1
genes,1
geniales,1
genética,1
geogebra,1
get,1
geton,1
gfa,1
gibran,1
gignac,1
gimme,1
giro,1
glorieta,1
glotón,1
go,1
gobierno,1
god,1
gog,1
golpe,1
gordito,1
gorra,1
gpt,1
grabada,1
grabando,1
graciaaaas,1
gradiente,1
grado,1
graduación,1
graficas,1
gran,1
grandes,1
grandesito,1
grasso,1
grave,1
grietas,1
gris,1
groserias,1
groseros,1
grunac,1
gráfico,1
guacamoles,1
guantes,1
guardando,1
guarde,1
guardé,1
guerrero,1
guerreros,1
gugo,1
guiar,1
guiarlo,1
guinda,1
gustaba,1
gustado,1
gustando,1
gustaria,1
guías,1
guíe,1
haaayyy,1
habian,1
hablamos,1
hablan,1
hablarme,1
hablemos,1
hablándole,1
habrá,1
hacem,1
hacenos,1
hacerlos,1
hacerte,1
haciéndole,1
hackeado,1
hackers,1
hacías,1
hagamos,1
hajaja,1
halloween,1
hambre,1
hanz,1
hanzka,1
haremos,1
haria,1
harta,1
hará,1
harán,1
haste,1
hayyy,1
hazlaaaaaas,1
hazme,1
hazte,1
heart,1
heee,1
herencia,1
hermanas,1
hermanita,1
hermanooooouuuuu,1
hermoso,1
hey,1
hicimos,1
hielo,1
hijaaaaaaak,1
hijaaaakkk,1
hijaaak,1
hijacl,1
hijakkkk,1
hikaaaaaaaaaak,1
hipotesis,1
hippie,1
historico,1
ho,1
holaaaaaaaa,1
holaque,1
holiiiiiis,1
holiiiis,1
holisss,1
holly,1
hombro,1
honda,1
hopital,1
horaria,1
horizontal,1
horizontales,1
hotel,1
hoteles,1
hr,1
hra,1
http://www.mat.ucm.es/~arrondo/ten.pdf,1
https://correoipn-my.sharepoint.com/:p:/g/personal/kgilc1700_alumno_ipn_mx/et3in0ixt6vdsvxjstzryd4bv279dntnr_zq7qo5tturww?e=kr4iar,1
https://docs.google.com/document/d/1i0uckezfpb9stxctnwun93ldchnnwf9zryanzwv54pg/edit?usp=sharing,1
https://docs.google.com/document/d/1rogsizqhdwwtsnthybeirshu_ei0-bkci4ue7zufjhs/edit?usp=sharing,1
https://docs.google.com/forms/d/e/1faipqlsec0oxsbsoqndc8p1jkvvladpavmesz89fxzlu7k428npulkq/viewform?usp=sf_link,1
https://dorganizacion.ieem.org.mx/ubicatucasilla2021/,1
https://es.slideshare.net/jorgaiizalexandro/como-entender-y-hacer-demostraciones-daniel-solow,1
https://fb.watch/945r7bg6ed/,1
https://fb.watch/94bfxymumf/,1
https://fb.watch/9axbwh0k_5/,1
https://fb.watch/9crhuts3nj/,1
https://fb.watch/9er7dny1ll/,1
https://fb.watch/9erkz8m7nc/,1
https://fb.watch/9mfs13xevk/,1
https://fb.watch/9pdrnyoz_l/,1
https://fb.watch/9thaoigi_s/,1
https://fb.watch/a00hxuei3z/,1
https://fb.watch/aowcmkfzp2/,1
"https://internetpasoapaso.com/configurar-correo-outlook-con-gmail/#:~:text=desde%20hace%20m%c3%a1s%20de%20un,mensajes%20desde%20su%20bandeja%20unificada",1
https://ipn.webex.com/ec3300/eventcenter/mobile/eventinfomobile.do?siteurl=ipn&confid=208249711820309259&meetingkey=26245489664&backurl=%2fmw3300%2fwireless%2fmeetinglist.do%3fsiteurl%3dipn&t=a&mtid=e1c40cf104a2365a183ffe942377a3ced&rnd=8.619870605647284e-4&isipadasmobile=null&frommodernviewmobile=null,1
https://l.facebook.com/l.php?u=https%3a%2f%2fwww.instagram.com%2freel%2fcvcf4bbv83h%2f&h=at2frwl4vy7dtmlj0v5limavln0dvo5g4ejk6cwhxhfrhgg4rqxqjwblobgum0ukpwhtfmfmwmotpjhjpwcpart8pcabjk_mmlx3wajkfhhziagoldbgtyfeosfmorxiakatrsl0tebxhe4rkpmp&s=1&fs=e&s=cl,1
https://lucid.app/documents/view/1fd0c7d4-ce73-4eb6-bb0f-717af3a81631,1
https://lucid.app/lucidchart/invitations/accept/inv_7a902958-5db6-4080-9336-b67574e7d78f,1
https://m.facebook.com/groups/1885015225158891/permalink/3043725619287840/?sfnsn=scwspwa,1
https://m.facebook.com/groups/283018960462027/permalink/285238186906771/?sfnsn=scwspwa,1
https://m.facebook.com/groups/guasmorecords/permalink/511513100175599/?sfnsn=scwspwa,1
https://m.facebook.com/story.php?story_fbid=271937398280593&id=100550405419294&sfnsn=scwspwa,1
"https://maps.google.com/?q=19.6211605,-99.3255567",1
"https://maps.google.com/?q=19.6236033,-99.2000694",1
"https://maps.google.com/?q=19.6543991,-99.2564126",1
"https://maps.google.com/?q=19.6598095,-99.2478444",1
https://meet.google.com/cvg-oogn-vif,1
https://meet.google.com/ggk-nofr-xyf,1
https://meet.google.com/paw-ouks-aup,1
https://mvlogistica.com.mx/,1
